pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT2G47060-AT3G62220,3-4,3-4,+IR,64,164,58,398,126,339,3,64,5,93,7,124,IR,AT2G47060,AT3G62220,AT2G47060-AT3G622203-4+IR,901,248,281,15,both,0.221868939612372
AT1G10820-AT1G60670,6-7,6-7,+IR,2,192,2,194,1,327,15,54,3,28,19,82,IR,AT1G10820,AT1G60670,AT1G10820-AT1G606706-7+IR,713,5,164,37,both,0.218597133376663
AT1G31230-AT4G19710,9-10,9-10,+IR,2,292,1,208,2,439,56,247,40,177,89,405,IR,AT1G31230,AT4G19710,AT1G31230-AT4G197109-10+IR,939,5,829,185,both,0.217835620626619
AT2G20750-AT4G28250,2-3,2-3,+IR,44,221,47,153,111,408,10,184,8,145,12,361,IR,AT2G20750,AT4G28250,AT2G20750-AT4G282502-3+IR,782,202,690,30,both,0.214833759590793
AT3G06380-AT5G18680,3-4,3-4,+IR,7,226,19,267,23,286,65,200,64,325,133,421,IR,AT3G06380,AT5G18680,AT3G06380-AT5G186803-4+IR,779,49,946,262,both,0.214054447209655
AT1G10930-AT1G60930,25-26,25-26,+IR,4,160,5,131,10,277,8,15,5,28,3,23,IR,AT1G10930,AT1G60930,AT1G10930-AT1G6093025-26+IR,568,19,66,16,both,0.20897353819889
AT2G42580-AT3G58620,3-4,3-4,+ALTA,27,115,19,245,20,264,15,43,18,68,33,99,ALTA,AT2G42580,AT3G58620,AT2G42580-AT3G586203-4+ALTA,624,66,210,66,both,0.208516483516483
AT1G28110-AT2G33530,3-4,3-4,+IR,13,27,5,27,7,60,2,297,2,208,7,492,IR,AT1G28110,AT2G33530,AT1G28110-AT2G335303-4+IR,114,25,997,11,both,0.208265146316141
AT1G10900-AT1G60890,3-4,3-4,+IR,45,639,18,500,30,882,6,14,3,18,6,27,IR,AT1G10900,AT1G60890,AT1G10900-AT1G608903-4+IR,2021,93,59,15,both,0.208220464780818
AT3G24360-AT4G13360,7-8,7-8,+IR,1,10,1,8,6,20,1,313,2,280,1,467,IR,AT3G24360,AT4G13360,AT3G24360-AT4G133607-8+IR,38,8,1060,4,both,0.206752730883813
AT3G49800-AT5G65910,2-3,2-3,+IR,5,189,9,354,32,426,81,254,87,385,127,529,IR,AT3G49800,AT5G65910,AT3G49800-AT5G659102-3+IR,969,46,1168,295,both,0.205096872923647
AT2G17380-AT4G35410,4-5,3-4,+IR,1,372,3,320,2,569,26,120,35,112,28,194,IR,AT2G17380,AT4G35410,AT2G17380-AT4G354104-5+IR,1261,6,426,89,both,0.204162059323959
AT1G03040-AT4G02590,4-5,4-5,+IR,12,201,8,170,13,354,35,138,21,115,57,200,IR,AT1G03040,AT4G02590,AT1G03040-AT4G025904-5+IR,725,33,453,113,both,0.203930882240999
AT2G01330-AT3G18060,4-5,4-5,+IR,4,45,10,22,9,44,5,612,1,497,3,865,IR,AT2G01330,AT3G18060,AT2G01330-AT3G180604-5+IR,111,23,1974,9,both,0.20264793669049
AT1G02390-AT4G01950,1-2,1-2,+IR,11,25,13,38,18,47,12,158,52,242,59,286,IR,AT1G02390,AT4G01950,AT1G02390-AT4G019501-2+IR,110,42,686,123,both,0.202517890272992
AT4G26650-AT5G55550,3-4,3-4,+IR,2,231,6,248,5,462,13,76,7,56,34,118,IR,AT4G26650,AT5G55550,AT4G26650-AT5G555503-4+IR,941,13,250,54,both,0.202184909670563
AT1G14020-AT2G03280,5-6,4-5,+IR,3,77,3,62,10,158,14,46,5,30,14,53,IR,AT1G14020,AT2G03280,AT1G14020-AT2G032805-6+IR,297,16,129,33,both,0.201941899616318
AT1G17520-AT1G72740,3-4,3-4,+IR,12,106,17,101,22,149,67,182,55,189,95,258,IR,AT1G17520,AT1G72740,AT1G17520-AT1G727403-4+IR,356,51,629,217,both,0.201733623908112
AT5G09760-AT5G64640,1-2,1-2,+IR,9,171,5,145,15,288,14,45,10,32,16,86,IR,AT5G09760,AT5G64640,AT5G09760-AT5G646401-2+IR,604,29,163,40,both,0.197385527973022
AT4G24810-AT5G50330,9-10,9-10,+IR,55,209,40,128,83,258,4,15,3,12,1,48,IR,AT4G24810,AT5G50330,AT4G24810-AT5G503309-10+IR,595,178,75,8,both,0.19249299719888
AT1G12710-AT1G63090,2-3,2-3,+IR,10,12,39,67,40,59,147,282,99,198,151,392,IR,AT1G12710,AT1G63090,AT1G12710-AT1G630902-3+IR,138,89,872,397,both,0.189652306874086
AT1G16890-AT1G78870,6-7,6-7,+IR,4,1134,2,1222,8,1921,139,640,137,697,193,1101,IR,AT1G16890,AT1G78870,AT1G16890-AT1G788706-7+IR,4277,14,2438,469,both,0.18909747331195
AT4G05330-AT4G21160,3-4,3-4,+IR,10,51,19,86,32,158,2,251,7,292,9,429,IR,AT4G05330,AT4G21160,AT4G05330-AT4G211603-4+IR,295,61,972,18,both,0.188261142498431
AT3G23050-AT4G14550,3-4,3-4,+IR,89,1137,92,1401,103,2033,53,141,53,236,67,322,IR,AT3G23050,AT4G14550,AT3G23050-AT4G145503-4+IR,4571,284,699,173,both,0.185365598697267
AT2G32260-AT4G15130,6-7,6-7,+IR,55,272,66,335,94,502,1,117,1,140,2,174,IR,AT2G32260,AT4G15130,AT2G32260-AT4G151306-7+IR,1109,215,431,4,both,0.184587607405346
AT2G17790-AT3G51310,10-11,10-11,+IR,2,95,4,105,3,153,32,135,37,113,27,211,IR,AT2G17790,AT3G51310,AT2G17790-AT3G5131010-11+IR,353,9,459,96,both,0.18365457608917
AT1G06390-AT2G30980,1-2,1-2,+IR,8,277,1,335,3,546,129,453,91,542,161,977,IR,AT1G06390,AT2G30980,AT1G06390-AT2G309801-2+IR,1158,12,1972,381,both,0.18284217385364
AT1G06800-AT2G30550,1-2,1-2,+IR,13,34,20,70,24,85,59,151,14,222,21,417,IR,AT1G06800,AT2G30550,AT1G06800-AT2G305501-2+IR,189,57,790,94,both,0.18259995981515
AT1G06670-AT2G30800,12-13,12-13,+IR,1,119,2,54,1,132,12,46,10,57,11,66,IR,AT1G06670,AT2G30800,AT1G06670-AT2G3080012-13+IR,305,4,169,33,both,0.182151518090988
AT3G03870-AT5G18130,1-2,1-2,+IR,45,262,34,455,92,484,21,71,71,242,55,140,IR,AT3G03870,AT5G18130,AT3G03870-AT5G181301-2+IR,1201,171,453,147,both,0.182121962382341
AT4G17640-AT5G47080,1-2,1-2,+IR,5,360,24,414,28,667,36,119,32,154,36,198,IR,AT4G17640,AT5G47080,AT4G17640-AT5G470801-2+IR,1441,57,471,104,both,0.181250930071857
AT3G23050-AT4G14550,2-3,2-3,+IR,373,1405,407,1789,614,2657,17,188,9,299,26,385,IR,AT3G23050,AT4G14550,AT3G23050-AT4G145502-3+IR,5851,1394,872,52,both,0.178616844293848
AT1G63800-AT5G41340,1-2,1-2,+IR,64,368,94,465,115,553,7,332,8,552,18,865,IR,AT1G63800,AT5G41340,AT1G63800-AT5G413401-2+IR,1386,273,1749,33,both,0.178101772441395
AT1G23340-AT1G70550,6-7,5-6,+IR,1,8,3,12,8,18,8,65,4,37,14,86,IR,AT1G23340,AT1G70550,AT1G23340-AT1G705506-7+IR,38,12,188,26,both,0.177491601343785
AT1G14370-AT2G02800,5-6,5-6,+IR,8,48,8,49,26,86,9,332,11,334,45,580,IR,AT1G14370,AT2G02800,AT1G14370-AT2G028005-6+IR,183,42,1246,65,both,0.177341262531905
AT1G11670-AT1G61890,2-3,2-3,+IR,2,64,1,67,6,135,9,88,63,353,46,119,IR,AT1G11670,AT1G61890,AT1G11670-AT1G618902-3+IR,266,9,560,118,both,0.17687969924812
AT3G02830-AT5G16540,6-7,5-6,+IR,9,817,3,566,23,1230,51,221,25,240,87,401,IR,AT3G02830,AT5G16540,AT3G02830-AT5G165406-7+IR,2613,35,862,163,both,0.175700561976837
AT1G14510-AT2G02470,4-5,4-5,+IR,11,291,16,298,20,465,47,126,28,154,47,292,IR,AT1G14510,AT2G02470,AT1G14510-AT2G024704-5+IR,1054,47,572,122,both,0.168694682926182
AT3G01040-AT5G15470,1-2,1-2,+IR,3,58,4,40,6,101,22,64,13,53,22,127,IR,AT3G01040,AT5G15470,AT3G01040-AT5G154701-2+IR,199,13,244,57,both,0.16827992421122
AT2G45850-AT3G61310,4-5,3-4,+IR,1,168,7,245,8,249,13,89,18,94,31,144,IR,AT2G45850,AT3G61310,AT2G45850-AT3G613104-5+IR,662,16,327,62,both,0.16543326219315
AT1G14630-AT2G01990,1-2,1-2,+IR,3,18,1,12,3,50,8,12,2,25,12,50,IR,AT1G14630,AT2G01990,AT1G14630-AT2G019901-2+IR,80,7,87,22,both,0.165373563218391
AT3G06380-AT5G18680,1-2,1-2,+IR,39,157,56,224,57,236,30,196,14,304,29,396,IR,AT3G06380,AT5G18680,AT3G06380-AT5G186801-2+IR,617,152,896,73,both,0.164880108242649
AT1G14290-AT1G69640,1-2,1-2,+IR,48,290,116,407,84,511,10,440,16,332,31,602,IR,AT1G14290,AT1G69640,AT1G14290-AT1G696401-2+IR,1208,248,1374,57,both,0.163813297087828
AT1G63800-AT5G41340,2-3,2-3,+IR,37,516,31,678,59,871,66,245,73,361,92,421,IR,AT1G63800,AT5G41340,AT1G63800-AT5G413402-3+IR,2065,127,1027,231,both,0.163425761108662
AT1G04160-AT5G43900,11-12,13-14,+ALTD,4,16,8,18,5,32,15,93,8,91,10,165,ALTD,AT1G04160,AT5G43900,AT1G04160-AT5G4390011-12+ALTD,66,17,349,33,both,0.163019883650256
AT1G25480-AT1G68600,5-6,5-6,+IR,1,79,4,74,2,96,34,134,20,175,54,260,IR,AT1G25480,AT1G68600,AT1G25480-AT1G686005-6+IR,249,7,569,108,both,0.161694228583932
AT2G17380-AT4G35410,5-6,4-5,+IR,1,380,1,340,5,618,17,97,26,106,22,190,IR,AT2G17380,AT4G35410,AT2G17380-AT4G354105-6+IR,1338,7,393,65,both,0.160162712947432
AT4G27880-AT5G53360,2-3,2-3,+IR,7,102,7,116,10,153,5,19,4,22,6,26,IR,AT4G27880,AT5G53360,AT4G27880-AT5G533602-3+IR,371,24,67,15,both,0.159190570060747
AT4G10730-AT4G24100,7-8,6-7,+ALTA,7,156,5,207,6,240,5,58,14,40,10,56,ALTA,AT4G10730,AT4G24100,AT4G10730-AT4G241007-8+ALTA,603,18,154,29,both,0.158460942043032
AT2G44180-AT3G59990,3-4,4-5,+IR,10,71,10,104,13,151,88,334,88,346,128,499,IR,AT2G44180,AT3G59990,AT2G44180-AT3G599903-4+IR,326,33,1179,304,both,0.156618638026403
AT1G07420-AT2G29390,2-3,2-3,+IR,25,132,26,180,53,269,8,268,7,251,7,438,IR,AT1G07420,AT2G29390,AT1G07420-AT2G293902-3+IR,581,104,957,22,both,0.156013215423269
AT2G41980-AT3G58040,4-5,3-4,+IR,9,113,10,95,26,238,44,137,29,136,67,274,IR,AT2G41980,AT3G58040,AT2G41980-AT3G580404-5+IR,446,45,547,140,both,0.155044638099376
AT1G18160-AT1G73660,8-9,8-9,+IR,1,168,3,162,7,261,25,207,43,200,59,326,IR,AT1G18160,AT1G73660,AT1G18160-AT1G736608-9+IR,591,11,733,127,both,0.154648051837129
AT1G66900-AT5G38220,2-3,2-3,+IR,9,220,20,287,22,360,19,66,20,85,29,169,IR,AT1G66900,AT5G38220,AT1G66900-AT5G382202-3+IR,867,51,320,68,both,0.153676470588235
AT3G08910-AT5G01390,1-2,1-2,+IR,16,108,17,86,34,195,3,99,3,126,2,198,IR,AT3G08910,AT5G01390,AT3G08910-AT5G013901-2+IR,389,67,423,8,both,0.153323974305214
AT2G16400-AT4G34610,3-4,3-4,+IR,32,185,23,166,48,338,42,169,19,64,59,164,IR,AT2G16400,AT4G34610,AT2G16400-AT4G346103-4+IR,689,103,397,120,both,0.152774985102346
AT4G12460-AT4G22540,1-2,1-2,+ALTA,14,105,16,89,25,138,5,328,4,340,7,394,ALTA,AT4G12460,AT4G22540,AT4G12460-AT4G225401-2+ALTA,332,55,1062,16,both,0.150596737231412
AT2G44680-AT3G60250,4-5,4-5,+IR,42,111,33,104,60,168,111,190,84,203,135,263,IR,AT2G44680,AT3G60250,AT2G44680-AT3G602504-5+IR,383,135,656,330,both,0.150568362733236
AT1G09180-AT1G56330,2-3,2-3,+IR,12,80,12,46,19,81,64,1081,50,761,93,1743,IR,AT1G09180,AT1G56330,AT1G09180-AT1G563302-3+IR,207,43,3585,207,both,0.149988882824975
AT2G22830-AT4G37760,1-2,1-2,+IR,14,45,8,73,11,92,8,925,3,935,16,1367,IR,AT2G22830,AT4G37760,AT2G22830-AT4G377601-2+IR,210,33,3227,27,both,0.148775952897428
AT2G25310-AT4G32130,6-7,6-7,+IR,5,432,9,455,14,735,56,283,43,239,64,461,IR,AT2G25310,AT4G32130,AT2G25310-AT4G321306-7+IR,1622,28,983,163,both,0.14855628295073
